A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||75.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607145||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||75.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607146||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||75.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607147||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||85.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607148||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||90.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607149||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||100.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607150||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||100.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607151||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||110.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607152||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||110.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607153||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||110.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607154||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||115.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607155||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||120.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607156||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||130.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607157||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||130.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607158||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||130.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607159||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||130.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607160||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||130.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607161||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||130.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607162||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||130.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607163||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||138.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607164||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||140.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607165||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||150.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607166||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||150.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607167||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||150.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607168||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||150.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607169||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||150.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607170||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||155.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607171||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||155.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607172||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||165.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607173||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||170.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607174||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||175.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607175||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||175.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607176||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||190.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607177||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||195.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607178||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||195.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607179||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||200.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607180||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||200.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607181||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||200.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607182||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||200.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607183||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||200.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607184||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||200.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607185||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||200.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607186||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||205.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607187||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||210.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607188||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||220.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607189||||||||||||||||||||
